,bully_severity,is_bully,post
57,0.0,False,Hello. My friend is also named April.Nicee!
58,0.0,False,Hello?Hey  hows yah momma?!
59,0.0,False,-Hellz yeahh(: of course i&#039;m qoinqq i wannah b with you quy&#039;s  like duhh<3ahahaha!!!(: It wuzz funn!(: lmao<3
60,0.0,False,Hey my name is April too! Haha. People named April are always cool. LOL.Hahaha!!! Ohh cool wait are yuh thee april on twitter?! april2? haha yay! We beasts yo! haa
61,0.0,False,hey you&#039;re an amazing nice and sweet girl..pretty too!Awwhhh!!!Thank yuh Jacob ur really nice!!! Might be my new bestie <33 Thank YUH SO MUCH!
62,5.666666666666667,True,Hey. Why you such a bitch?Why thank yuh!
63,0.0,False,Heyyy Abrilll(:!!! iloveyhuuu<3 muchooo!!Heyy Marribbbiii!! lmao! iloveyuhhh muchooo moeee!!!;) are yuh goin tmrw?!
64,0.0,False,heyyyyyy!!! how u doin!!!!!Im doing good thankyuh!!!Heyyy hbu?!
65,0.0,False,heyyyyyyyy!!!!wats up!?!?(*)-)Heyy ghurrr!!! Wuzz upp!! haha nuttin much just busyy!! hbu ma?
66,0.0,False,Hi April!!!Heyy :D
67,0.0,False,how many languages do u speak?Umm.. i think 2 bhut english is my first! im learnin french! ;d hbu?!
68,6.0,True,how old are u ? And how do you know michael?Who the hell are yuh!!! And who tha fuck is michael!?
69,0.0,False,How would you describe your personality?Hmmm...personal? root word.. lol umm probss... bubbly  nice  honest(sumtyms)
70,0.0,False,How would you describe yourself in 3 words?Myself Bubbly Funny?
71,0.0,False,i love your hair.iLoveYou! Thanks alot! Bhut its alot 2 keep up wit! Wanna trade haha!
72,0.0,False,i love youu chica!<33NO no no! I Love youuu moreee<333 ;D haha!!
73,0.0,False,i love youuuuuuu (:iFUCKINLoveyou!!!<33 xox ha!
74,0.0,False,i speak english frensh and a little arabic cuz i&#039;ve been to egypt a lotta times :DOMG! really?! cool thats so awesome! yeah i wanna learn more languages bhut french is already enuff 2 deal wit! ha
75,0.0,False,I think ur not pretty. Sorry.Oh thats wht i think too! dnt be sorry hahaha! Silly goose
76,0.0,False,i&#039;m bored can you tell me something funny? loolHahah!! ohhkayy?!?! lol Wht do you call a deer with no eyes? I have no ideer! haha Classic  umm i suck at this haha
77,0.0,False,IF U LIVE FOREVER WAT DO U LIVE FOR?????IDKKK!!!GOD?! Not understndin this ? srry its like 3am hah
78,0.0,False,If you could ask Barack Obama one question what would it be?Oh snap!! I would actually hug him first off ahah and say &quot;Nigga where my weed go?&quot; Hahaha jkjkjk i love him!! He is doin a great job!
79,0.0,False,If you could ask George W. Bush one question what would it be?Are you a lonely boy?
80,0.0,False,If you could be a star athlete in any sport  which sport would you pick?Basketball<3
81,0.0,False,If you could be invited to one person&#039;s birthday party  whose would it be?JUSTIN BIEBER's Bday parrtayy! haha
82,0.0,False,If you could be on one TV show which one would it be?Keeping up with the Kardashians! or Kendra! My FAV shows atm!:D
83,0.0,False,If you could become any fictional character  who would you be?Errmm...Harry potter? lol
84,0.0,False,If you could change your name  what would you change it to?Thats a hard 1 . . . *thinkin* Maybe Bustin Jieber? I think! haha
85,0.0,False,If you could date any celebrity  who would it be?Justin Bieber or Channing Tatum! haha yumm!
86,0.0,False,If you could eat dinner with any person  dead or alive  who would it be and where would you go?Michael Jacko and Subway! Doh!
87,0.0,False,If you could eliminate one thing you do each day in the bathroom so you never had to do it again  what would it be?Put my towels back on the fckn rack! lol im 2 lazy 2 do it bhut it looks trashy when i keep it on tha floor.
88,0.0,False,If you could go back in time 10 years and tell your younger self something  what would it be?Life is never going to be easy.
89,0.0,False,If you could go on a road trip with any person  dead or alive  who would it be and where would you go?Justin Bieber.Duh. &amp;&amp; Russia! ;]
90,0.0,False,If you could go on vacation for the next month with an unlimited budget  where would you go?I would so travel thee world  Visit my overseas besties then shop everywhere!<3
91,0.0,False,If you could have an endless supply of any food  what would you get?Strawberry-Banana Smoothies from Jack in the Box ;D Yah dig?
92,0.0,False,If you could have been the author of any book  what would it have been?ALL thee twilight books chuz she got some good mula baby!
93,0.0,False,If you could make one person fall in love with you who would it be?My Orthodontist docotr hahahaha!!! Jkjk or am i lmao!
94,0.0,False,If you could master one skill what would it be?To never sin bhut will NEVER happen! See im already sinning  Never say never!
95,0.0,False,If you could only listen to one song for the next month  which would it be?Up-Justin Bieber
96,0.0,False,If you could only read one magazine for the rest of your life  which would it be?MMMag i love it!
97,0.0,False,If you could rid the world of one thing  what would it be?HOE-ISHNESS! lol um prob. stupid bitches and SIN! i just sinned!Opppzz
98,0.0,False,If you could wake up as anyone tomorrow  who would it be?MySelf!(:
99,0.0,False,If you had to cook dinner for someone tonight  what would you make?Umm... we would go to jack-in-the-box! haha
100,0.0,False,If you had to give up one favorite food  what would the most difficult?Chocolate;
101,0.0,False,If you had to perform at the circus  what trick would you do?Read between these three fingas! haha
102,0.0,False,If you had your own talk show  who would your first three guests be?Justin Bieber Demi lovato and Barack Obama babay!!:D
103,0.0,False,If you won a $1 000 shopping spree for any store  which store would you pick?Apple store!(; Need a MAC pro!
104,0.0,False,If you won a million dollars what would you do with it?Great question! Tithe Help people Shop!
105,0.0,False,If your house was on fire and you could only grab three things  what would they be?Laptop Dogs Family Shoes bed clothes coffee maker oven washer&amp;dryer refridgerator table&amp;chairs pics camera bath tub! HAHAhAHAHAHHAHA!!!!
106,0.0,False,iLove your nose ring!Awhh i love ur earrings!
107,0.0,False,-ilovee youuu bestfranhdd(: haa guesss whooo....ilovee maryyy rosseeee hickkksss!!!! LOL!
108,0.0,False,ily!ily2 boo!
109,0.0,False,Im good!! Juz got bak from the srip in vegas!!! It was awesome!!! I luved it!! Hav u evah been to vegas?:)Awhh! Yuh so lucky ghurr!!!I bet yuh had a BLAST! &amp; nahh ive never been bhut i would soo want to go!;D
110,0.0,False,Is @TruAce single!?YESSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS!!!!4 theee lasttt timeee!!! Ask him http://www.formspring.me/TRUACE
111,0.0,False,justin bieber is my driving teacher oohh yess!..bahah we gonna be doing sumthing else instead of him teaching me how to drive(; lmaoHAHAHAHA TEACHIN HIM how to ur his stickshift Mwhahahahahaha! i llalala love you best frann!
112,0.0,False,lol oo no!..guurrrl u must be crazy!!..b/c i love u muchoo!.Uhhh!!! lmao!! U got me lmao! jkjk we can go on 4 like eva! Lezzzdoooittt I Love you more than yo own momma! AHHA!!
113,0.0,False,Love you baby ;)Love you More babe<3
114,0.0,False,love youu sexy thang(;Mwahaha!! Thank yuh meh sexy bitch!! who is this!? haha
115,0.0,False,Mammaasss!! :D how are you? haha go to skype ;DYOOOOOOOOOOOOOO!!!!!!!! Its Late; haha i have church tmrw bhut soon kay? srry:[
116,0.0,False,Miley &amp; Bieber!!!Miley's a HOOCHIE! BIEBER ALL THEE WAY GHURL!!or boy!<33
117,0.0,False,NOPE IM NOT BIANCA EITHER:) heres a clue...i come from new zealand;) LOLChrisssy!!??? hahahahah Chantelle  Alesha Kailee? Tori?? LMFAO iddkkkkk
118,0.0,False,NOPEEE!! my name starts with b :OOMFG!!! nooo wayyyy!!! Ughhh BROOOKKKEEEEE OMFG!!! im soo srry lmao lots of pplz r frmh ZEW ZEALAND! lmao I fukkinnn luvv yuhhhh hahaha!
119,0.0,False,OH VISIT ME IF YOU TRAVEL THE WORLD KTHXBYE. xxHahah Helllz yess! I will mamas!!<3 love u!
120,0.0,False,Omg Justin Bieber!!!! :) haha.OMG!! ahhhh!! Where he go? Damn it he just fell off my window sil! haha jk!
121,0.0,False,Rate yurself?I Love Justin Bieber! He's a 1000000000+ on a 1-10 scale HA!
122,0.0,False,shut up ur prettty!..llShut up your prettier! <33
123,0.0,False,Sneakers or sandals?Sandals 4suree ;D i wear them in thee winter 2! No lie! haha
124,0.0,False,Sooooooo srry this is late!!!:) im juzz doin mothur freakin boring!!:) zzzzzz zzzz snore snore!!:) LMBOHhahahahaah ohh noo problem mamas! ahah me2 im soo exhaustedd *yawn* *ywan* LMAO!
125,0.0,False,the girl on your background bottom right hand corner looks like anna maria perez de tagle.:) Aww!! Yeahh she is my best friend * raphaela * Haha. She is german so i guess thts why! lmao <3
126,0.0,False,tht woul b so cool if u were here so i can me u!!!!!!Ikrr that wud be awesome!!! I wish ;D
127,0.0,False,wat state do u live in?Texas!!&amp;Yuh hun?! xox
128,0.0,False,Well dats so tight ur friends wit @truace . How does it feel 2 kno him. Since ur his friend u wud kno does he hav a gf?Ohhkayy! First offf i was playin  i mean he is a really nice person dnt kno him like all that! Bhut u should ask him!
129,0.0,False,well u say any language.. so.. coba tebak ini bahasa apa.. kamu ngerti ngga aku ngomong apa? ;)Huh!? That doesnt make sense  Guns something! lmao Come again!? lol
130,0.0,False,What are you most excited about right now?Ummm SUMMER bein almost here! Who isnt? haha
131,0.0,False,What did you dream about last night?Shh....Dnt tell any1 k? haha! NOTHING! MWAH!
132,0.0,False,what do u guys prefer? Jonas brothers or justin bieberAhhh! I love em both but I would go for Justin Bieber!!! Well because i'm older. But I perfer them BOTH!
133,0.0,False,What do you think about formspring.me so far?Its da shit! Fun stuff
134,0.0,False,What do you think is your most attractive feature?My eyes! They are light brown and beautidul in the sun!(; Thanks God! oh and my hands! and ass lol jkjK!
135,0.0,False,What do you think was the greatest invention in your lifetime?Thee comp? or cellfonne! hehe
136,0.0,False,What kind of glasses do you have?Guess! haha no its the brand name.
137,0.0,False,What kind of music can you just not stand to listen to?I cannot listen to that Heavy metal! I like me some rock(oldies) bhut not that scary shit ;D
138,0.0,False,What music are you listening to today?Everything really! AHhaha Lovin my HipHop atm! Ester Dean is thee shyyttt!
139,0.0,False,What one thing are you exceptionally good at?Urgh . . this is difficult to answer haha! Umm prob. fixing computers! ha yes i said it im like a WIZ at fixin comps that MYSELF and MOM destroy! AHAHA!
140,0.0,False,What TV show do you wish would go off the air for good?The Hills! Chuz Lauren was thee whole point it was clld thee Hills and there is 2much drama! Bhut I still wtch it chuz i love 2 laugh at thee dumb shit! Spencer is a prick btw!;0
141,0.0,False,What was the best concert you went to?Jonas Brothers Concert 8/13/09 ;D I still love em bhut Justin bieber is thee shit!
142,0.0,False,What was the happiest moment in your life?I have many! 2many actually bhut i guess when i found my lifetime friends ;D
143,0.0,False,What was the last book you read?The Miracle Worker
144,0.0,False,What was the worst advice you&#039;ve ever received?This person actually told me this &quot;fried&quot; i had was not a true friend and she wants me 2 still be this person's friend! Thats a NONO!
145,0.0,False,What was the worst concert you went to?Never been 2 1 tht was bad.
146,0.0,False,What was the worst job you&#039;ve ever had?I can't complain chuz i dnt have or had one! hahaha soon though! real soon! ;
147,0.0,False,What was the worst place you&#039;ve traveled to?Georgia Columbus. 2 b exact. I Dislike it. BORING!! Hotlanta is where its AT! ;*
148,0.0,False,What was your favorite birthday gift?Life(: haha!! umm idk thats hard!
149,5.666666666666667,True,What was your favorite toy to play with as a child?Now how the fuck am i suppose to remember that? Weirdo! maybe it was ur moms dick? lOL!
150,0.0,False,What was your favorite year?1995 haha when i was bornwas my year! Doh!I didnt have 2 do ANYTHING on my own haha
151,0.0,False,What was your worst travel experience?HA! goin to georgia just to see my dad's mother! Ugh i cnt stand her bhut God bless her soul! LONG LIFE STORY! haha
152,0.0,False,What website do you spend the most time on?Oh good 1  Twitter (ofcousre) i love me some twitter peeps! They tha shit lol
153,0.0,False,What would be the best workplace perk?Idk.. wait WHaaaa? lol
154,0.0,False,What would your perfect day look like?Me&amp;God eatin Chicken wings on His throne <3 ahaha
155,0.0,False,What&#039;s one food you&#039;ll never eat again?Brussel srouts! YuCkIE! bhut i love cabbage and they're mini cabbages! LMAO!
156,0.0,False,What&#039;s one thing you own that you should probably throw away  but never will?My old school shit   i wud SOOO throw it away bhut my mom! Urgh
157,0.0,False,What&#039;s the best gift you&#039;ve ever given?The important 1 is Love  bhut ive given people themselves! Like i let my friends have themselves instead of me! It helps to see who they are as a person! Very important! Viseversa.
158,0.0,False,What&#039;s the best place near you to get a drink?Hahaha! Wait wht kind of drink! LOL well JackInTheBox is like not evn a mile away frmh my house! So there! i guess thts wht ur askin lmao! XP
159,0.0,False,What&#039;s the best place near you to get some ice cream?Hmmm....U makin me hungry first of all! &amp;&amp; Dairy Queen! YUMM!!
160,0.0,False,What&#039;s the best place near you to get some ice cream?Umm...Diary Queen? or JackINTHEBOX! 4 my smoothies of course not ice cream! Mwah
161,0.0,False,What&#039;s the furthest you&#039;ve ever traveled?Virginia
162,0.0,False,What&#039;s the longest you&#039;ve ever gone without a bath or shower?Haha! Maybe 2days? lol idk
163,0.0,False,What&#039;s the most delicious meal you&#039;ve ever had?Wow. this is a hard 1 i dnt think ive had 1 or i have many! I love my smoothies tho! YUMMIE!
164,0.0,False,What&#039;s the origin of your name?Idk... its a month that 4 sure lol
165,0.0,False,What&#039;s the weirdest thing you&#039;ve ever eaten?A piece of grass?
166,0.0,False,What&#039;s the weirdest thing you&#039;ve ever eaten?I Havent Gotten 2 that part!! haha
167,0.0,False,what&#039;s your best achievement?Wow awesome question....I think my best achievement would be &quot;Finding who i am&quot; thats thee most important!!<33
168,0.0,False,What&#039;s your biggest phobia?ummmm...messy rooms;
169,0.0,False,What&#039;s your dream car?Something cute and ME!! haha you kno? well a beamer is my dream car basically! or a porshe!
170,0.0,False,What&#039;s your earliest memory?Haha! Staring at my doctor thru sunglasses while he was in my mouth! HAHAHA!!!
171,0.0,False,what&#039;s your fave song?My fav song girly!!! is umm.. Up &amp; Running by @jessicajarrell atm! But i have lots :) hbu!?
172,0.0,False,What&#039;s your favorite drink?Mmm... ROOT BEER! haha my fav drink eva! POW
173,0.0,False,What&#039;s your favorite food?Actually its cabbage!;D
174,0.0,False,What&#039;s your favorite genre of music?POP!
175,0.0,False,What&#039;s your favorite movie quote?Crap this is hard  haha umm &quot;People Need Inspiration&quot;- The Last Song <33
176,0.0,False,What&#039;s your favorite type of flower?Pink Roses!(:
177,0.0,False,what&#039;s your favourite colour?Pink &amp; Neon green(:
178,0.0,False,what&#039;s your favourite movie?;) Umm.. A walk to remember! or The Last song! Ugh theirs ALOT! haha hbu!
179,0.0,False,What&#039;s yur fav color?PINK&amp;NEON GREEN!Yeahh buddie
180,0.0,False,whats ur fav tv showww? :D <3Umm. . . good question i have many bhut i guess 16 and pregnant would be 1 of my fav ones atm. ;D
181,0.0,False,when ever you go to google translate  DONT USE IT!!! trust me....Hahaha wht are u tlkn bout girl!
182,0.0,False,When was the last time you gave flowers?Never;;
183,0.0,False,When you were a kid  what did you want to be when you grew up?Actually i was that kid who wanted to be by herself so i guess when i grow up im going to be ME lol! Hard question 2 answer.
184,0.0,False,Where are ya From??=)U.S.A!!!;] Known as Mars!!<3
185,0.0,False,Where would you like to spend your retirement?Haha...when i turn 60 ish ask me this! lol
186,0.0,False,where would you most like to live?Los Angeles! <33
187,0.0,False,where&#039;s your ideal holiday destination?Umm... Dallas Texas! haha Idk im so plain so idk! Mwhaha
188,0.0,False,Who and when was your first kiss?Umm.. Long time ago bhut i was like 5 or 6 haha Cory!
189,0.0,False,who are your top three celebrity crushes?Yumm... Justin Bieber P-diddys son JDoir YUMMM....haha not really a celeb bhut yeah! &amp;&amp; Channing Fckn TATUM!!haha Oh damn!!
190,0.0,False,Who are your Twitter besties?Ohh mann this is a GREAT ? Chrissy Michelle Savannah AJ Bianca and lotss more + you!<33
191,3.0,True,who decided to take a shit on your face?im not quite sure! ill tell ya when i find out! I promise(:
192,0.0,False,Who do you think should be the next president of the United States?Umm... Barack Obama 4 another 4 years! iLovehim!
193,0.0,False,Who was the best teacher you&#039;ve ever had?Mmmh... My second grade teach Mrs. Caldwell <3
194,0.0,False,Who&#039;s the funniest person you know?Prob. me or my seester (robbie) hahaha makes me wanna shit myself EVERYTIME she speaks lol
195,0.0,False,Who&#039;s the most famous person you&#039;ve met?Urgh no1 yet! Keep hopin though!
196,0.0,False,Who&#039;s the most overrated athlete?Michael Jackson! haha wait wrong one  Michael Jordon i meant ahah
197,0.0,False,who&#039;s the prettiest person you know?idkk... mwauuuhhh!(:
198,0.0,False,Who&#039;s the sexiest woman alive?I do not judge gyrls im not bi or a lezzboo!! K thanks'
199,0.0,False,Who&#039;s the smartest person you know?@JustinBSource 4 sure LMAO!
200,2.6666666666666665,True,Why do u follow the bandwagon? Formspring. Twitter. What&#039;s next gay Justin beiber.Well im not following anything and really BANDWAGON?!?! soo oldd!! Its more like trend these days! Justin Bieber* Idiot! Cnt spell!
201,0.0,False,Why do u like lil kids like Justin Beiber?Umm... he has a bigga heart than you will EVER have so before you start to hate on a 16yr old that you obviously are addicted to  get your facts straight kay?
202,0.0,False,Why do u like that beiber kid so much. He&#039;s lame and can&#039;t sing.Umm.. u kno wht WTF ever! STOP HATIN!
203,0.0,False,-woaahhhhhh! Likee dude i&#039;m in youhr backround!!! :D AWESOMEEEE! <3 ilybbyy(:- Marryyyyy!!!!??/ LOL! itss yuhh boo!!! Hahaha Noo durr suckkaaa!!! Nahhh i loveee yuhhhh mooOee!!!
204,0.0,False,would u ever go bungee jumping like justin did?Hahaha i think i would! I always do thee same shizz all thee tyme so yes i would hbu ?! ;D
205,0.0,False,Would you rather be a famous musician or a famous actor?Not a guy! haha maybe a cheerleader haha jkjk!
206,0.0,False,Would you rather be a vampire or a werewolf?Werewolf -AkA-  Jacob's Pride lol! His good part! lol
207,0.0,False,Would you rather be a zombie or a mummy?Zombie 4sho!
208,0.0,False,Would you rather be rich or famous?Famous(: Bhut im ME 4 rite now!
209,0.0,False,Would you rather date a lot of different people  or be in a committed relationship?Both? LOL! jk
210,0.0,False,Would you rather get up early or sleep late?SLEEP LATE!!Duh!
211,0.0,False,Would you rather own a luxury yacht or a private jet?JET!!(: Hate boats! Worst experience ever was on a boat! Never again!
212,0.0,False,Would you rather swim in a pool or the ocean?Pool
213,0.0,False,Would you rather work at a large company or a small one?None! haha
214,0.0,False,yea it&#039;s different from warm cali  but&#039;s cool :D weeeell gtg now :| gonna meet some friends i a few minutes lol.bye :] xxOhh man i bet its tha shit!! Ohhkayy!(: be safe have fun!! <33
215,0.0,False,yeh you r right... how should the 1 be?? i have no bf too!:)Yehh hahaha...idk.its weird..Boys r Boys So Im Me!!!alone hahah
216,0.0,False,Yooooo mate   RinnaLovesJB here. heyhey  ask me anything ! (:Hahaha(: ight
217,0.0,False,you need or should delete that 911 tweet. Not funny at all! you know how many people died that day including my father and brotherUmm...im truly sorry! bhut i didnt mean it in ANYWAY like u obviously got offended by!and i said it wasnt funny! So before you get all angry nd shit ill delete that tweet! Kthanks btw RIP ur daddy and brother
218,0.0,False,your attitude is so fun :)Thank yuh soo muchh!!!;D Im likin yurs 2 Mwah!
219,0.0,False,D nadaummm... what? u didnt know jose was my first kiss?
220,0.0,False,O lol no freaking way! btw  i didnt ask that :Dno freaking way what???
221,0.0,False,ahhh true.. true... plus it plays music XDExactly!!!!!(:
222,0.0,False,If you had to give up one favorite food  what would the most difficult?Ahh.. Probably Cookies! D:
223,0.0,False,Pshhh liar ^^haha im not a liar(:
224,0.0,False,What did you eat for breakfast today?Cereal!
225,0.0,False,What do you think is your most attractive feature?Ewwiee! Nothing haha(:
226,0.0,False,what is one thing you can&#039;t live without?? :] its me right?Hahaha of c
227,0.0,False,What is your biggest accomplishment?Ummm probably playing softball for 10 years(:
228,0.0,False,What was your favorite birthday gift?a neckalce given to me by my love(: <3333
229,0.0,False,What&#039;s the best place near you to get a drink?Starbuckks!!!!(:
230,0.0,False,What&#039;s your favourite part to watch in Rent?hmmmm. think the part where te guy at support sings tht part makes me tear up=/ La ve boheme is a good one two
231,0.0,False,Where&#039;d you find out about formspring.me?Umm Bunch of people just joined  and i got bored  so i wanted too!
232,0.0,False,who was ur first kissumm.. haha i dont know why you want to kn
233,0.0,False,Why u so perfect!? ;)hahaha!!! im the farthest from
234,0.0,False,Are you wearing the pI'm not wearing
235,0.0,False,Do you have a boyfriend?yess (:
236,0.0,False,can you come to my party tonightt ??who iss thiiis ???
237,0.0,False,damn. i hate shiiiit talkers on formspringgg. i thought it was just a random question site thingahaha thankss kidd ndd yeah i knoo reallyy huh...theeree soo stupidd there to scaredd to sayy anythingg too myy face
238,0.0,False,i heart<3 youu.ahahah ii loveeee yuuuu moreee(:
239,0.0,False,i lovee joiee<3ii lovee yuuu moree:P
240,0.0,False,i wub you Joie(:(: ahaha hii ceara..
241,0.0,False,is jon the person u like?noo itss nottt
242,0.0,False,Joie is beautifulllll. :)aww thankss yuu aree to
243,0.0,False,Joiieeeee:) I LaLaLovee Youu  <3ahaha
244,9.333333333333334,True,lmao.. &quot;yurr reall funny skinny ass bitchh&quot;.. hm.. that isn&#039;t really much of an insult now is it? what if i was fat? lol u suck at talkn shit :] later white trash skank :] ur super ugly nd that guy u like really isnt gonna come back around for u. laterrrrahhaha yuurr funnyy reall funny ndd i dntt want hatt guy too comee bckk too mee anyyy moree.ndd yeahh i suck at tlking shit.?i jstt dntt tlk shitt over thiss i wouldd tlk itt to yuurr face iff i knew whoo thiss wass.BITCH.! gett a life ndd stopp worrying aboutt mines.....!
245,9.0,True,lol how cute u have friends that back u up :] doesnt matter. ur still a fake bitch :] go find a real bf. not someone out of ur league. lol ugly asswow yeahh im a fake bitch yuur thee onee thatss scaredd to sayy all thiiss shitt in myy face.bitchh..!scard too gett fuckedd uuppp...!?!?! yurr reall funny skinny ass bitchh
246,0.0,False,piratee&#039;s or ninja&#039;s? Ahahpirateesss .
